id,Author,Ocena,Poleca,Kupił,Data wystawienia opini,Data kupna,Przydatna opinia,Nieprzydatna opinia,Treść wiadomości,Wady,Zalety
14104879,Adrian,5,Polecam,True,2021-03-12 12:24:29,2021-03-08 00:37:40,0,0,"Oczyszczacz ładnie się prezentuje, jako poradę dla przyszłych kupujących mogę poradzić by oczyszczacz uruchamiać na pełne obroty przynajmniej na 2 godziny raz na dobę by to powietrze się faktycznie oczyściło, a następnie można ustawić oczyszczacz na tryb automatyczny, normy powietrza w oczyszczaczu są na poziomie chińskich, ale jak dla mnie to nie przeszkadza, bo nawet jak poziom zanieczyszczeń wchodzi na poziom 30-50 to słychać, że oczyszczacz szybciej zaczyna pracować mimo, że wskazuje stan powietrza jako 'Dobry' i tym samym zbija zanieczyszczenia. Polecam.",,"['głośność pracy', 'skuteczność', 'wydajność', 'wygląd']"
14002884,a...k,5,Polecam,True,2021-02-23 10:47:39,2021-01-30 18:20:05,0,0,"Polecam. Od czasu stosowania, syn ma mniejsze objawy alergiczne.",,"['głośność pracy', 'jakość wykonania', 'łatwość demontażu filtra', 'nowoczesny wygląd', 'skuteczność', 'wydajność', 'wygląd', 'wyświetlacz oled']"
12103528,Użytkownik Ceneo,5,Polecam,True,2020-04-09 09:53:53,2020-04-05 10:33:39,0,0,"Jak na razie po krótkim użytkowaniu jestem bardzo zadowolony. Mimo czystego powietrza w całym domu, po wejściu do pokoju, gdzie jest Air Purifier czuć świeżość i rześkie powietrze - aż takiego dobrego efektu się nie spodziewałem. Ze zmodowana aplikacją Xiaomi Home możemy ustawić pełną automatyzację łącznie z tym na jakich obrotach ma pracować wentylator przy danym zanieczyszczeniu pm 2.5. Na niższych obrotach urządzenie niesłyszalne, na wyższe wchodzi tylko przy bardzo dużym zanieczyszczeniu, ale szybko je zbija do niższej normy i się wycisza",,
14077891,t...0,5,Polecam,True,2021-03-08 21:07:28,2021-02-16 13:56:32,0,0,"Bardzo dobra jakość wykonania, fajny design",,"['głośność pracy', 'skuteczność', 'wydajność', 'wygląd']"
12283664,Użytkownik Ceneo,5,Polecam,True,2020-04-28 22:33:55,2020-04-14 13:58:37,0,0,Ok. Jakoś zajefajna. Noooo i oddech super,,
11996879,Użytkownik Ceneo,5,Polecam,True,2020-03-26 23:51:09,2020-02-20 10:42:50,1,0,Tani cichy filtruje polecam,,
11964360,Użytkownik Ceneo,5,Polecam,True,2020-03-23 13:54:41,2020-02-20 07:15:16,1,0,Jestem bardzo zadowolony...,,
13929213,k...a,5,Polecam,True,2021-02-10 09:49:12,2021-01-28 00:12:51,0,0,"Ładny, estetyczny, prosty w obsłudze",,"['głośność pracy', 'wygląd']"
13860132,k...a,5,Polecam,True,2021-01-28 21:54:42,2021-01-12 22:14:45,0,0,Dobra jakość działa poprawnie,,"['cicha praca', 'dobry wygląd', 'głośność pracy', 'jakość wykonania', 'ładny wygląd', 'prosta obsługa', 'przyjemny i czytelny wyświetlacz', 'przystępna cena', 'same zalety jest świetny. spelnia moje', 'skuteczność', 'stosunek cena - jakość', 'wydajność', 'wygląd']"
13989781,a...r,5,Polecam,True,2021-02-19 20:53:32,2021-02-08 18:08:27,0,0,Wszystko super bajka,,"['głośność pracy', 'skuteczność', 'wydajność', 'wygląd']"
12122928,Paweł,4,Polecam,True,2020-04-10 23:08:50,2020-03-29 21:28:18,0,0,"Estetyczny oczyszczacz powietrza, sterowany za pomocą panelu na obudowie oraz przez aplikację. W tym drugim przypadku opcji konfiguracji jest znacznie więcej. Niestety sama aplikacja czasami działa dziwnie i potrafi np. nie zapamiętać ustawień. Dodatkowy minus to normy jakości powietrza ustawione na rynek chiński, mimo, że sam produkt jest na rynek europejski. Na szczęście można ustawić w aplikacji własne reguły, które zawierają normy powietrza i w przypadku ich przekroczenia urządzenie reaguje.",,
11597942,Wojciech,4,Polecam,True,2020-01-17 14:05:24,2020-01-07 14:24:35,2,0,"Oczyszczacz rewelacyjny jeśli oceniać stosunek cena/jakość. Duży zakres ustawień, możliwość ustawienia własnej automatyzacja wymaga jeszcze kilku usprawnień, ale do codziennego użytku spokojnie wystarcza. Wysokie obroty są głośne, jednak przy dużej wydajności jest to tylko chwilowa konieczność. U mnie pracuje prawie non stop na trybie nocnym, który praktycznie nie słychać.",,"['design', 'głośność pracy', 'jakość wykonania', 'ładny wygląd', 'łatwość demontażu filtra', 'nowoczesny wygląd', 'skuteczność', 'wydajność', 'wygląd', 'wyświetlacz oled']"
15544420,Przemysław,4,Polecam,True,2022-01-12 21:00:40,2021-12-31 22:33:50,0,0,"Cichy na niskich obrotach, posiada możliwość zdalnego sterowania z aplikacji Xiaomi Home.Wadą jest to, że oczyszczacz ma zakodowane chińskie normy powietrza, więc w trybie auto włącza się na wyższych obrotach dopiero po 3-krotnym przekroczeniu europejskich norm PM 2.5 (75 μg/m3 zamiast 25 μg/m3). Da się to obejść za pomocą automatyzacji w aplikacji Xiaomi Home, ale jest to lekko skomplikowane.Posiada wyświetlacz z wskazaniami czujnika PM 2.5, wilgotności i temperatury.",,
11834793,Użytkownik Ceneo,4,Polecam,True,2020-03-02 20:04:41,2020-02-19 10:02:47,1,0,"Używam dopiero od 2 tygodni, ale jak na razie dobrze sobie radzi w sypialni. Jedyne, co może przeszkadzać, to że tryb automatyczny nie ma sensu na europejskim rynku, skoro nie jest dopasowany do europejskich norm zanieczyszczenia powietrza. Nie udało mi się na razie połączyć urządzenia z appką, ale to akurat może być wina mojego telefonu, więc używam tylko opcji dostępnych przez samo urządzenie. Dobry oczyszczacz :)",,
14144879,b...k,5,Polecam,True,2021-03-19 09:43:29,2021-01-29 12:04:48,0,0,"Zakupiony w celu neutralizacji kociej sierści sprawdza się w 100%. Moja Pani przesypia noce bez kaszlu i brania wziewów. W trybie nocnym niemal niesłyszalny, a na  najwyższych obrotach potrafi oczyścić całe powietrze w sypialni w kilka minut. Trochę mało intuicyjna aplikacja, zwłaszcza w zakresie ustawiania programów, ale jest w zasadzie zbędna. Jeśli ktoś walczy z alergią, to urządzenie z kategorii must have.",,
11666454,Użytkownik Ceneo,5,Polecam,True,2020-01-30 12:35:35,2019-12-30 14:59:12,1,0,"Doskonały oczyszczacz powietrza, ładnie wykonany działa idealnie i cicho. Dużo szukałem i sprawdzałem różne opcje ale ten wygrywa ceną i jakością. Teraz też można na apce spokojnie ustawiać własne zakresy działania do poziomu zanieczyszczenia powietrza. No i jest filtr Hepa 13, który wymienia się raz na rok i jest tani. Proste solidne urządzenie, zupełnie wystarczające żeby dobrze oczyścić powietrze!",,
11652667,Łukasz,4,Polecam,True,2020-01-28 13:38:13,2019-12-28 11:05:39,0,0,"Kupiony do testów w serwisie Ranking-oczyszczaczy.pl. Plusem jest świetny stosunek jakości do ceny, który zapewnia nam brak uporządkowania dystrybucji przez firmę Xiaomi. Sprzęt dobrze wykonany. Ma wszystko, czego potrzeba do oczyszczania małych i większych (do 35 m2) pokoi. Głośny na wyższych prędkościach. Minusem jest predefiniowane działanie trybu auto, które można skorygować w aplikacji.",,
13245013,Maria,3,,True,2020-10-20 21:42:09,2020-09-30 21:00:19,0,0,"Trochę głośny przy wysokiej mocy oczyszczania. A przy niskich mocach usuwa zanieczyszczenia tylko z najbliższego otoczenia. Gdy zwiększam moc czujnik natychmiast pokazuje wielokrotnie większe stężenie pyłów. Tryb automatyczny właściwie nie ma sensu. Być może to problem kubatury, bo dostosowałam oczyszczacz do powierzchni, a pokoje maja po 3 m wysokości. Ale powietrze jest odczuwalnie lepsze",,"['jakość wykonania', 'łatwość demontażu filtra', 'nowoczesny wygląd', 'skuteczność', 'wydajność', 'wygląd', 'wyświetlacz oled']"
13352692,kazimierska130,5,Polecam,True,2020-11-10 11:24:51,2020-10-31 17:17:49,0,0,"Bardzo dużo opcji regulacji wiatraka....od cichutkiego do normalnie samolotowego. Po 5 dniach na filtrze spora ilość zanieczyszczeń. Szybko wychwytuje dym z papierosów. Cena filtrów wymiennych jest dość spora ,ale warto mieć taki sprzęt w domu jeśli się cierpi na alergię np: na sierść pieska lub kota lub kiedy mieszka się w okolicy samych kopciuchów. Powietrze w mieszkaniu komfortowe.",,"['głośność pracy', 'skuteczność', 'wydajność', 'wygląd']"
14020120,m...a,5,Polecam,True,2021-02-25 17:31:57,2021-01-25 17:48:43,0,0,"Oczyszczacz działa dobrze, przez większą część czasu chodzi sobie cichutko, ale kiedy otworzę okno (a jest smog) czy przypalę coś w kuchni od razu wskakuje na wysokie obroty. Podobno fabryczne normy są za niskie (chińskie, nie UE) ale w aplikacji można prosto zaprogramować go by działał wydajniej a instrukcję jak to zrobić można wygooglować w parę sekund. Polecam.",,"['głośność pracy', 'skuteczność', 'wydajność', 'wygląd']"
15057987,Damian,5,Polecam,True,2021-10-10 11:20:37,2021-09-26 18:01:01,0,0,"Cichy w trybie auto i nocnym, poręczny, ładnie wygląda. Bardzo brakuje automatyzacji dostosowanej do polskich realiów zabrudzenia powietrza. Chińskie normy są za wysokie. Na szczęście można to obejść, ale wymaga trochę czasu i zaangażowania. Filtry można dostać w przystępnej cenie. Kupiłem go po wcześniejszych testach, więc wiem na co się zdecydowałem.",,"['głośność pracy', 'jakość wykonania', 'łatwość demontażu filtra', 'nowoczesny wygląd', 'skuteczność', 'wydajność', 'wygląd', 'wyświetlacz oled']"
14003373,g...a,4,Polecam,True,2021-02-23 12:38:37,2021-02-01 23:37:46,0,0,"po 2 tygodniach eksploatacji produkt zgodny z oczekiwaniami. Bardzo estetyczny. Precyzyjny pomiar zanieczyszczenia temperatury i wilgotności powietrza. banalnie prosta i intuicyjna obsługa . Aplikacja na smartfona działa dobrze , mogła  by mieć większe możliwości , myślę tu o rejestracje pomiarów i możliwości analizy zanieczyszczenia w skali czasu.",,"['głośność pracy', 'jakość wykonania', 'łatwość demontażu filtra', 'nowoczesny wygląd', 'skuteczność', 'wydajność', 'wygląd', 'wyświetlacz oled']"
14279358,s...s,5,Polecam,True,2021-04-13 11:52:14,2021-04-07 19:08:12,0,0,"Urządzenie bardzo dobrze wykonane, plastik idealnie spasowany, nic nie trzeszczy. Oczyszczacz jest lekki, choć dla pełne wygody przenoszenia przydałaby się rączka. Sterowanie z aplikacji na plus, choć sama apka zawiera odrobinę za mało wyjaśnień. Odświeżanie powietrza bez zarzutu, lepsza jakość potwierdzona przez osobę mocno wrażliwą na kurz.",,"['głośność pracy', 'skuteczność', 'wydajność', 'wygląd']"
14361301,k...0,5,Polecam,True,2021-04-26 22:25:37,2021-04-21 14:31:07,0,0,"Fajna rzecz. Estetyczne wykonanie, materiały wydają się być dobrej jakości. Aplikacja działa. Duża możliwość ustawień. Ale u mnie działa na auto i to w zupełności wystarczy. Szybko reaguje na zmianę powietrza. U mnie jak palę to bardzo dobra rzecz. Po oczyszczeniu powietrze w mieszkaniu wydaje się jakby było przewietrzone w słoneczny dzień.",,"['głośność pracy', 'skuteczność', 'wydajność', 'wygląd']"
15296481,k...s,5,Polecam,True,2021-12-02 17:20:17,2021-11-01 19:56:38,0,0,Bardzo dobry oczyszczacz właściwie spełnia swoje funkcje do pomieszczenia do 40 m2 idealny. Minusem jest to że w trybie automatycznym ma zaprogramowane normy chińskie jakości powietrza. Nie jest to jednak problem można w aplikacji samemu ustawić swój tryb i odpowiednio zaprogramować włączanie i wyłączanie w zależności od jakości powietrza.,,"['design', 'dobry wygląd', 'głośność pracy', 'jakość wykonania', 'ładny wygląd', 'łatwość demontażu filtra', 'nowoczesny wygląd', 'pomiar pm 2.5', 'przystępna cena', 'same zalety jest świetny. spelnia moje', 'skuteczność', 'stosunek cena - jakość', 'świetny design', 'wydajność', 'wygląd', 'wyświetlacz oled']"
11631936,Użytkownik Ceneo,5,Polecam,True,2020-01-23 19:10:02,2020-01-17 13:58:58,0,0,Dobrze czyści powietrze i również udaje mu się usunąć nieprzyjemne zapachy z pomieszczenia (np. po malowaniu lub gotowaniu). Bardzo wygodne jest sterowanie oczyszczaczem z poziomu aplikacji na telefonie (można włączyć np. blokadę rodzicielską i zmieniać ustawienia/wyłączać tylko z telefonu). Za tą cenę (ok. 600 pln) działa bardzo dobrze.,,
13340906,z...4,5,Polecam,True,2020-11-07 13:36:03,2020-10-23 10:25:22,0,0,"Sprzęt działa poprawnie. Jakieś wykonania jest Ok. Wygląd ok. Nie do końca ufam wskaźników jakości powietrza. Bardzo często i bardzo szybko po uruchomieniu wskazuje wartość 001, więc sam ustawiam ręcznie siłę działania. Na wyższych prędkościach raczej głośny, ale ja używam ich sporadycznieOgólnie jestem zadowolony z zakupu i polecam.",,"['głośność pracy', 'skuteczność', 'wydajność', 'wygląd']"
11688759,Użytkownik Ceneo,5,Polecam,True,2020-02-04 11:49:14,2020-01-30 12:46:45,0,0,"Za namową kolegi kupiłem produkt Xiaomi - 3H bo najnowszy. Z tego co widzę działa już automatyzacja na którą tak wszyscy narzekają z serwerem z EU, spoko że da się w ogóle sterować apką - jest dużo innych (droższych) które tego nie mają, dostępne filtry antybakteryjne. Zobaczymy jak w lato z alergią na trawy.... Generalnie polecam!",,
14112871,k...i,4,Polecam,True,2021-03-14 11:04:57,2021-02-09 09:50:23,0,0,"Moją podejrzliwość trochę wzbudza to, że cały czas mam doskonałe powietrze w mieszkaniu. W centrum Warszawy. Oczyszczacz nie do końca dobrze współpracuje z nawilżaczem - odczytuje mgiełkę jako zanieczyszczenie i wchodzi na najwyższe obroty. Niemniej jednak od kiedy mamy oczyszczacz, oddycha się w mieszkaniu i śpi o wiele lepiej.",,"['cicha praca', 'jakość wykonania', 'prosta obsługa', 'przystępna cena', 'skuteczność', 'sterowanie z telefonu', 'wydajność', 'wygląd', 'wyświetlacz oled']"
11587666,Władysław,5,Polecam,True,2020-01-15 15:58:47,2020-01-03 21:58:16,0,0,"Skutecznie i szybko obniża poziom zanieczyszczeń w pomieszczeniu. Wskaźnik pokazuje dokładne  parametry PM 2,5, temperatury i wilgotności. Po oczyszczeniu powietrza i przełączeniu w tryb nocny jest bardzo cichy, nie przeszkadza w śnie utrzymując w sypialni całą noc minimalny poziom PM 2,5. Polecam.",,
11845716,Użytkownik Ceneo,5,Polecam,True,2020-03-04 13:06:09,2020-02-02 16:24:23,0,0,"Działa dwa miesiące. Na śląsku. Bywa że kiedy otwieram drzwi domu i zrobi sie przeciąg to maszyna kręci licznik. Kiedy było niskie ciśnienie i postawiłem ten oczyszczacz przy kotłowni też pokazała się różnica w czystości powietrza. Wygoda przez kontrolę na smartfonie.Nie zawiodłem się, polecam.",,
14021944,e...a,4,Polecam,True,2021-02-25 21:38:45,2021-02-14 22:26:04,0,0,"Oczyszczacz działa dobrze w małym mieszkaniu. Po kilku minutach na trybie turbo stopień zanieczyszczenia spada do 5-8. W trybie nocnym jest bardzo cichy. Jeżeli chodzi o wygląd to już kwestia co komu pasuje. Jedynym problemem jest oczywiście połączenie się z smartfonem, ale i na to są sposoby.",,"['głośność pracy', 'skuteczność', 'wydajność', 'wygląd']"
14179620,b...z,5,Polecam,True,2021-03-25 16:03:20,2021-03-21 19:00:46,0,1,"Wrażliwy czujnik, szybko reaguje na zmiany temperatury, wilgotności i stopnia zanieczyszczenia. Urządzenie bardzo łatwe w obsłudze - jeden przycisk. Różne opcje pracy, w tym automatyczne decyzje w zależności od stopnia zanieczyszczenia. Bardzo cicho pracuje na minimalnym poziomie i w opcji ""snu"".",,"['cicha praca', 'głośność pracy', 'łatwość demontażu filtra', 'prosta obsługa', 'przyjemny i czytelny wyświetlacz', 'skuteczność', 'wydajność', 'wyświetlacz oled']"
13480056,Tomasz,5,Polecam,True,2020-12-01 16:43:48,2020-11-27 16:08:19,0,0,"Bardzo dobry produkt, MZ jeden z lepszych oczyszczaczy powietrza na ryku w dobrej cenie. Nowoczesny design, sterowanie także za pomocą telefonu czy notepada (wi-fi). Cichy na wolnych obrotach. Można wyłączyć display (nie świeci w nocy). Polecam, to juz moj 2-gi (1-y pracuje juz 2 lata).",,"['design', 'głośność pracy', 'jakość wykonania', 'ładny wygląd', 'łatwość demontażu filtra', 'nowoczesny wygląd', 'skuteczność', 'świetny design', 'wydajność', 'wygląd', 'wyświetlacz oled']"
12350606,Użytkownik Ceneo,5,Polecam,True,2020-05-06 12:27:16,2020-04-28 11:32:14,1,0,Super sprzęt tylko automatyzacja działa z opóźnieniem.  Synchronizacja z serwerem chyba co 30 minut a to serwer steruje urządzeniem. Urządzenie działa na chińskich normach pm więc kółeczko stanu powietrza zawsze zielone. Polecam sprzęt... za te pieniadze nie ma konkurencji.,,
14119640,e...w,5,Polecam,True,2021-03-15 22:51:36,2021-03-11 20:10:07,0,0,"Oczyszczacz estetyczny, starannie wykonany, cichy ( w trybie nocnym niesłyszalny) , niedrogi  a przede wszystkim skuteczny ( błyskawicznie zareagował po otwarciu okna wieczorem - wskaźnik zanieczyszczenia podskoczył 2x i ta możliwość zdalnego sterowania poprzez aplikację w smartfonie.",,"['głośność pracy', 'skuteczność', 'wydajność', 'wygląd']"
11718530,Użytkownik Ceneo,5,Polecam,True,2020-02-10 11:36:09,2020-01-09 09:15:49,0,0,"Super, wszystko działa jak trzeba. W końcu jest dostępna automatyzacja dla polskiego klienta. Ustawienia z poziomu aplikacji. Mam wątpliwości natomiast co do filtra, który kupujemy łącznie z oczyszczaczem. Mój nie był zabezpieczony folią. I być może sklep mi wcisnął jakiś testowany.",,
13465624,z...i,5,Polecam,True,2020-11-28 14:33:51,2020-11-25 21:07:11,0,0,"Prezentuje się dobrze, działa bez zarzutu. Trudno ocenić po 2 dniach użytkowania, wskaźnik pokazuje wszystkie parametry- przez te 2 dni odświerzył ppwietrze. Na razie nie udało się połączyć z urządzeniem po wifi żeby wprowadzić swoje ustawienia. Komunikat - przekroczono czas ...",,"['głośność pracy', 'skuteczność', 'wydajność', 'wygląd']"
12526177,q...k,4,Polecam,True,2020-05-27 12:02:19,2020-04-26 12:48:35,0,0,"Nawet na wyższych obrotach głośność jest umiarkowana (zdecydowanie ciszej niż w modelu 2H który też mam). Wyświetlacz to wg mnie zbędny wydatek. Do większego pomieszczenia pod warunkiem że będzie działać na wyższych obrotach, inaczej nie ma. Szans na oczyszczenie powietrza.",,
14016541,p...3,5,Polecam,True,2021-02-25 08:00:47,2021-02-14 17:47:15,0,0,Użytkuje krótko ale wydaje się że działa dobrze. Urządzenie łatwe w obsłudze dość ciche w trybie auto i nocnym. jedynie połączenie z aplikacją na razie się nie udało problem z połączeniem z domowym WiFi ale generalnie okej produkt ładnie wygląda i chyba warte swojej ceny,,
14134411,d...d,5,Polecam,True,2021-03-17 22:13:00,2021-02-14 17:30:12,0,0,"Jestem zadowolona z zakupu tego oczyszczacza powietrza. Według moich oczekiwań spełnia swoją rolę i w zależności od potrzeb wykorzystuję wszystkie opcje oczyszczania.  Nie chciałam instalować aplikacji do obsługi urządzenia ale okazało się, że bywa przydatna. Polecam!!!",,
14463581,z...8,4,Polecam,True,2021-05-15 14:40:10,2021-05-04 12:49:42,0,0,Po tygodniu używania za wiele nie można powiedzieć. głośność przy najwyższej wydajności oczyszczacza nieco uciążliwa ale szybko radzi sobie z zanieczyszczeniami i obniża obroty (w trybie automatycznym0 i wtedy jest praktycznie niesłyszalny. Jakość/cena jak dla mnie ok.,,"['głośność pracy', 'wydajność', 'wygląd']"
13494207,p...k,5,Polecam,True,2020-12-03 08:14:47,2020-11-29 16:47:14,0,0,"Już po kilku minutach od podłączenia czuć było znacznie lepszą jakość powietrza. Oczyszczacz pracuje cicho i skutecznie. Aplikacja umożliwia dostosowanie go do indywidualnych potrzeb, zdalne sterowanie, Wizualnie jest ładny, nie szpeci pomieszczenia, jest też lekki.",,"['głośność pracy', 'jakość wykonania', 'łatwość demontażu filtra', 'nowoczesny wygląd', 'skuteczność', 'wydajność', 'wygląd', 'wyświetlacz oled']"
13839356,Tad,5,Polecam,True,2021-01-26 12:37:34,2021-01-18 18:05:25,0,0,Oczyszczacz używam od trzech dni. Na razie wszystko funkcjonuje bez zarzutu. Na najniższym biegu oczyszczacz oczyszczacz pracuje bardzo cicho. Jedyną skazą jest tylko to że do chwili obecnej nie udało mi się sparować urządzenia (dystrybucja europejska) z telefonem.,,"['cicha praca', 'głośność pracy', 'jakość wykonania', 'ładny wygląd', 'łatwość demontażu filtra', 'nowoczesny wygląd', 'pomiar pm 2.5', 'stosunek cena - jakość', 'wygląd', 'wyświetlacz oled']"
14389373,e...i,4,Polecam,True,2021-04-30 17:50:02,2021-04-26 17:15:28,0,0,"Oczyszczacz bardzo dobrze wykonany. W trybie ""slip"" prawie go nie słychać. Pomieszczenie o pow. 20 mkw. oczyszcza sprawnie. Aplikacja na smartfon taka sobie, ale po sparowaniu pozwala na sterowanie nie tylko oczyszczaczem, ale i innymi urządzeniami Xiaomi smart.",,
11607907,Dawid,5,Polecam,True,2020-01-19 23:53:29,2020-01-04 18:43:41,0,0,"Sprzęt pierwsza klasa. Xiaomi co do samego sprzętu trzyma wysoki poziom. Trochę gorzej już z samym oprogramowaniem, które wymaga  wielu poprawek ale ogólnie działa. Poprawek wymaga automatyzacja.",,"['głośność pracy', 'nowoczesny wygląd', 'skuteczność', 'wydajność', 'wygląd']"
12193617,Użytkownik Ceneo,5,Polecam,True,2020-04-19 15:25:13,2020-04-15 10:33:26,0,0,"Dobrze, że EU wersja wreszcie ma automatyzację. Dzięki temu można poustawiać reguły dzięki którym oczyszczacz sam pilnuje czystości powietrza zgodnie z EU normami, a nie tylko z 4x wyższymi normami chińskimi :) cichy, wydajny i wg mnie ładny.",,
14593348,m...i,5,Polecam,True,2021-06-12 21:41:56,2021-05-26 20:49:00,0,0,"Świetny, minimalistyczny wygląd. Fajnie, że można obsługiwać przez aplikację mobilną. Różnicę czuć zarówno nosem, jak i widać po mniejszych objawach u alergika. Cicha praca na najniższym biegu - chodzi całą noc, nie przeszkadza w zasypianiu.",,"['głośność pracy', 'skuteczność', 'wydajność', 'wygląd']"
13308779,t...o,5,Polecam,True,2020-11-02 11:00:41,2020-10-27 10:07:57,0,0,"W tym przedziale cenowym nie znajdzie się lepszego produktu. Zastanawiałem się nad wersją PRO ale ta sprawdza się rewelacyjnie, szybko radzi sobie z zanieczyszczeniami a tryb nocny działa rewelacyjnie (praktycznie nic nie słychać). Polecam.",,"['głośność pracy', 'skuteczność', 'wydajność', 'wygląd']"
11652195,Użytkownik Ceneo,5,Polecam,True,2020-01-28 12:57:22,2019-12-28 13:49:30,0,0,"Dobrze wykonany z solidnego plastiku, łatwy w obsłudze, wskazuje temp i wilgotność oprócz zanieczyszczenia. Dużo trybów pracy - można dostosować do swoich potrzeb bez uruchamiania i zmiany trybu automatycznego. Polecam. Cena bardzo dobra",,
14215870,m...k,5,Polecam,True,2021-04-01 11:00:33,2021-03-13 18:15:47,0,0,"Jakość bez zastrzeżeń, wszystko zgodne z oczekwaniami, a nawet lepie. Podaje pomiar cząstek, wilgotności i temperatury. Samo takie urządzenie kilka stów kosztuje.  Zwłaszcza te do pomiaru PM2,5. Więc w sumie wszystko wygląda ok.",,"['głośność pracy', 'skuteczność', 'wydajność', 'wygląd']"
13695354,Wojtek,5,Polecam,True,2021-01-01 19:59:20,2020-12-27 21:44:00,0,0,Udany zakup. Uruchomienie urządzenia i podłączenie do sieci domowej nie sprawiło problemów. W trybie automatycznym w ogóle go nie słychać. Po wywołaniu zadymienia oczyszczacz natychmiast wszczął alarm i zwiększył obroty. Polecam.,,"['głośność pracy', 'skuteczność', 'wydajność', 'wygląd']"
11548927,Paweł,5,Polecam,True,2020-01-08 11:01:52,2020-01-01 22:42:51,1,0,"Po pierwszych kilku dniach same pozytywne wrażenia. Wygląda ładnie, nie zajmuje dużo miejsca, spełnia swoją funkcję. Jedynie kabel zasilający mógłby być trochę dłuższy.",,"['design', 'głośność pracy', 'jakość wykonania', 'ładny wygląd', 'nowoczesny wygląd', 'skuteczność', 'wydajność', 'wygląd', 'wyświetlacz oled']"
13988004,c...u,5,Polecam,True,2021-02-19 15:14:02,2021-02-06 07:45:09,0,0,"Produkt świetny, bardzo szybko oczyszcza i reaguje. Sprawdza się nawet w większych niż dedykowane pomieszczeniach. Pewne kłopoty może sprawić parowanie ze smartfonem, ale do samego urządzenia nie mam żadnych zastrzeżeń. Polecam",,
13390758,Kamil,5,Polecam,True,2020-11-17 10:43:18,2020-11-10 11:30:18,0,0,"Jako urzytkownik wesji 2h jak i 3h  moge pwoeidziec ze wersja 3h mocniejsza, ale w normanym uzytkowaniu nie widze roznicy, poza komze dokaldniejszym czunikiem dla nizszych wartosci ale to w sumie pomijalna informacja dla mnie",,"['głośność pracy', 'skuteczność', 'wydajność', 'wygląd']"
11596376,Domino,4,Polecam,True,2020-01-17 11:58:40,2020-01-13 15:29:04,0,0,"Super dziala, jedynie kwestia ustawien automatyzacji jeszcze nie zrozumiala lub nie dopracowana - aktualizuje scene tylko przy wlaczonej aplikacji MI Home. Dalej bede probowal.",,"['głośność pracy', 'nowoczesny wygląd', 'skuteczność', 'wydajność', 'wygląd']"
13503950,m...o,4,Polecam,True,2020-12-04 10:39:48,2020-11-17 13:54:22,0,0,"Jakość i wygląd bez zarzutu. Świetne i proste sterowanie. Jedna uwaga do programu automatycznego, który nie jest dostosowany do polskich realiów- zdecydowanie za wysokie przedziały automatycznego włączania się oczyszczania.",,"['głośność pracy', 'jakość wykonania', 'łatwość demontażu filtra', 'nowoczesny wygląd', 'wydajność', 'wygląd', 'wyświetlacz oled']"
11965762,Użytkownik Ceneo,3,,True,2020-03-23 19:10:51,2020-03-19 10:19:57,0,0,"Wizualnie ładny , lekki ale brak uchwytu do przenoszenia, niestety w porównaniu do konkurencji głośny, tryb nocny bardzo słaby wiec utrzymywaliśmy na jedynce ale trochę głośno w nocy wiec wyleciał z sypialni do salonu. Filtr po jednym dniu pokazuje już 98% i 130 dni? Coś chyba nie tak, bo powietrze dobre PM <8.",,
13766691,a...m,5,Polecam,True,2021-01-13 22:56:45,2020-12-27 22:13:25,0,0,"To mój pierwszy oczyszczacz powietrza więc nie mam porównania 🤷🏼‍♀️ Jak dla mnie za tą cenę spełnia swoje zadanie : cichy , szybko radzi sobie z zanieczyszczonym powietrzem ...można sterować z apki.Polecam 👍",,
11593133,Sylwek,4,Polecam,True,2020-01-16 15:25:44,2020-01-08 14:15:43,1,0,"Działa. Chyba jak należy. Cichy. Czujnik pokazuje zanieczyszczenie w zakresie 11 - 20, także chyba jest dobrze. Postawiłem i zapomniałem, że działa.",,"['głośność pracy', 'nowoczesny wygląd', 'skuteczność', 'wydajność', 'wygląd']"
11458998,Łukasz,4,Polecam,True,2019-12-19 16:35:54,2019-12-11 11:49:36,2,0,"Bardzo dobra relacja ceny do jakości, możliwość ustawienia w tryb auto zależnie od poziomu PM25. Przy mocniejszych trybach trochę głośny",,"['głośność pracy', 'nowoczesny wygląd', 'skuteczność', 'wydajność']"
13995729,a...s,5,Polecam,True,2021-02-21 19:50:07,2021-02-04 22:55:38,0,0,"Estetyka wykonania, czułość, głośność. Po wietrzeniu pokoju i załączeniu urządzenie zaraz podjęło intensywna pracę gdyż niestety ale jakość powietrza na dworze nie była zadowalająca, zatem wystawiam duże 5+",,"['głośność pracy', 'skuteczność', 'wydajność', 'wygląd']"
15613831,a...i,4,Polecam,True,2022-01-26 13:53:46,2022-01-10 09:23:13,0,0,"Oczyszczacz spełnia oczekiwania, skuteczny przy wyższych obrotach silnika, wtedy jest głośny, problemy ze sparowaniem smartfona z urządzeniem w celu skorzystania z możliwości automatyzacji pracy urządzenia",,"['design', 'jakość wykonania', 'łatwość demontażu filtra', 'możliwość sterowania mocą wiatraka', 'nowoczesny wygląd', 'pomiar pm 2.5', 'przystępna cena', 'skuteczność', 'świetny design', 'wygląd', 'wyświetlacz oled']"
